from,to,distance,road_type,road_name,oneway
2218345874,269219499,178.69697442762813,tertiary,Ellaiamman Koil Street,False
2218345874,12048840907,17.522826145799684,tertiary,Ellaiamman Koil Street,True
2218345876,2218345862,100.35955134138604,residential,,False
2218345890,2218345862,87.94995321190828,residential,South Lock Street,False
2218345890,7047991372,99.80769587726877,residential,South Lock Street,False
2218345890,7047991372,41.53051292567385,residential,,False
2218345989,2218346026,71.77740952853028,residential,,False
2218346016,269219505,8.960917062460123,residential,Yadaval Street,False
2218346016,269219451,69.53881882434352,residential,Yadaval Street,False
2218346016,269219442,34.233979802055124,residential,,False
2218346022,2218346030,54.29648526222316,residential,,False
2218346026,269219451,14.010556494344355,residential,Naidu Street,False
2218346026,269219478,94.03559510224116,residential,Naidu Street,False
2218346026,2218345989,71.77740952853028,residential,,False
2218346030,2218346022,54.29648526222316,residential,,False
2218346030,269219550,120.13752540922061,residential,,False
2218346030,11777104048,37.73245969363845,residential,,False
2218346036,269219420,42.808130525666805,residential,Naidu Street,False
2218346036,2218346037,29.581701818139614,residential,Naidu Street,False
2218346036,2218346064,134.51958140125947,living_street,,False
2218346037,2218346036,29.581701818139614,residential,Naidu Street,False
2218346037,269219417,7.858248773253873,residential,Naidu Street,False
2218346037,410709397,132.46492327492933,residential,,False
2218346060,269219295,49.27647567281685,residential,3rd Loop Street,False
2218346060,11061280581,49.814152947706376,residential,3rd Loop Street,False
2218346060,11061244968,65.10461490446338,residential,,False
2218346064,2218346036,134.51958140125947,living_street,,False
2218346065,269219420,145.364027128616,residential,,False
2218346081,269219246,156.52364141392798,residential,Arunachalam Road,False
2218346081,2218346084,64.49300413610479,residential,,False
2218346081,269219247,143.78366784573507,residential,Arunachalam Road,False
2218346084,2218346081,64.49300413610479,residential,,False
2230781326,299883876,44.859769434546465,residential,,False
2230781326,11768230863,67.6299162405496,residential,,False
2230781326,7817675804,48.40761736855541,residential,,False
2230781347,2230781355,78.9865929866309,residential,,False
2230781350,1764122477,155.2379426373357,residential,6th Main Road,False
2230781355,300185261,38.78071982345065,residential,,False
2230781355,2230781347,78.9865929866309,residential,,False
2230781355,11430490206,108.92989860214131,residential,,False
2230781367,2230781369,82.51496131490822,residential,,False
2230781369,300186084,43.23612712664258,residential,,False
2230781369,2230781367,82.51496131490822,residential,,False
2230781369,2167027610,66.1437270412712,residential,,False
2230781372,300464332,116.73268891668715,residential,,False
2230781378,2167027609,19.959751905591546,residential,,False
2230781378,2167027612,45.75374226890777,residential,,False
2230781378,11626101438,22.568803538989336,residential,,False
2230781452,299879549,139.53031107381133,residential,Bhavathi Amman Koil Street,False
2230785698,300313503,18.079952552012404,residential,Bajannai Street,False
2230785698,4265677247,62.02362140475007,residential,Bajannai Street,False
2230785698,300464446,91.64498985458914,residential,Telungu Brahmin Street,False
2237592459,11052199789,63.65756814727443,primary,Anna Salai (Mount Road),True
2237592459,7652452428,121.63172329616091,residential,Jothiammal Nagar,False
2237592486,2237592494,69.78431557386718,secondary,1st Main Road,True
2237592486,11491395653,69.44682651625432,residential,North Road,False
2237592494,11491395656,124.60126993019918,residential,,False
2237675523,2237675526,41.48911249873781,living_street,,False
2237675523,9885084116,97.9747778050609,"['residential', 'living_street']",,False
2237675523,2237675563,93.87372262868826,living_street,,False
2237675526,2237675523,41.48911249873781,living_street,,False
2237675526,301300027,36.62660034502982,living_street,,False
2237675526,2237675537,23.949208019918487,living_street,,False
2237675537,2237675544,36.81257023255193,living_street,,False
2237675537,2237675526,23.949208019918487,living_street,,False
2237675537,2237675550,17.747834180878595,living_street,,False
2237675542,2237675551,37.772266825342655,living_street,,False
2237675544,2237675537,36.81257023255193,living_street,,False
2237675544,2237675555,17.36095084927568,living_street,,False
2237675544,301300027,23.444795991501376,living_street,,False
2237675550,2237675555,36.746337194319125,living_street,,False
2237675550,2237675537,17.747834180878595,living_street,,False
2237675550,2237675551,5.408587942801457,living_street,,False
2237675551,2237675542,37.772266825342655,living_street,,False
2237675551,2237675550,5.408587942801457,living_street,,False
2237675551,2237675562,48.337381853440235,living_street,,False
2237675555,2237675550,36.746337194319125,living_street,,False
2237675555,2237675562,19.06898591711817,living_street,,False
2237675555,2237675544,17.36095084927568,living_street,,False
2237675562,2237675555,19.06898591711817,living_street,,False
2237675562,2237675551,48.337381853440235,living_street,,False
2237675562,2237675577,116.69912706593944,living_street,,False
2237675563,2237675523,93.87372262868826,living_street,,False
2237675577,2237675562,116.69912706593944,living_street,,False
2237675805,256035554,32.787665411730636,residential,,False
2237675805,11801232124,42.50049463436305,residential,,False
2237675805,2168668916,63.94422681342918,residential,,False
2237675807,2168668937,34.8295469471665,residential,,False
2237675809,2237675819,58.38120033344377,living_street,,False
2237675811,2237675815,41.14550178106119,residential,,False
2237675813,2237675817,45.83178400090805,residential,,False
2237675815,2237675811,41.14550178106119,residential,,False
2237675815,11801178049,27.617260517321146,residential,Shastri Street,False
2237675815,2237675817,30.838884746693804,residential,Shastri Street,False
2237675817,2237675813,45.83178400090805,residential,,False
2237675817,2237675815,30.838884746693804,residential,Shastri Street,False
2237675817,2237675819,29.858877438318018,residential,Shastri Street,False
2237675819,2237675809,58.38120033344377,living_street,,False
2237675819,2237675817,29.858877438318018,residential,Shastri Street,False
2237675819,280089107,49.1478931808128,residential,Shastri Street,False
2237675821,2237675823,134.72504931260508,residential,,False
2237675821,304283883,32.30160390823479,residential,Shastri Street,False
2237675821,2239155975,2.6581468325591286,residential,Shastri Street,False
2237675823,280089107,32.675497280829696,residential,2nd Border Street,False
2237675823,304283815,31.55477191327315,residential,2nd Border Street,False
2237675823,2237675821,134.72504931260508,residential,,False
2237675825,2237675827,46.8220187861635,residential,,False
2237675827,2237675831,130.33110860656018,residential,,False
2237675827,2237675825,46.8220187861635,residential,,False
2237675827,2237675832,31.587177262597347,residential,Shastri Street,False
2237675827,304283883,28.292547562679083,residential,Shastri Street,False
2237675829,2237675832,42.700613077359364,living_street,,False
2237675831,304283815,29.090234853168734,residential,2nd Border Street,False
2237675831,2237675835,36.744183820496104,residential,2nd Border Street,False
2237675831,2237675827,130.33110860656018,residential,,False
2237675832,2237675829,42.700613077359364,living_street,,False
2237675832,250363446,12.395745205061804,residential,Shastri Street,False
2237675832,2237675827,31.587177262597347,residential,Shastri Street,False
2237675834,2237675838,44.825113780417766,living_street,,False
2237675835,2237675831,36.744183820496104,residential,2nd Border Street,False
2237675836,10738744587,7.6988455860775575,residential,,False
2237675836,7035475569,123.58853210453476,secondary,,True
2237675836,2237675844,45.837449793319976,residential,,False
2237675838,2237675834,44.825113780417766,living_street,,False
2237675838,250363446,28.20462369396558,secondary,70 Feet Road,True
2237675840,2168668934,202.67380672985976,residential,,False
2237675844,250363513,44.46925159412057,residential,2nd Street,False
2237675844,250363498,89.10244430998931,residential,,False
2237675844,2237675836,45.837449793319976,residential,,False
2239155973,2239155975,28.399190530639558,residential,,False
2239155975,2239155973,28.399190530639558,residential,,False
2239155975,2237675821,2.6581468325591286,residential,Shastri Street,False
2239155975,11801178049,30.65402629246226,residential,Shastri Street,False
2239155981,250363577,35.61251366243856,residential,,False
2239155983,304283883,29.01843819094796,residential,,False
2239237809,256029755,62.31567682540984,residential,Hospital Road,False
2239237809,256029763,89.88157372793388,residential,Hospital Road,False
2239237824,2239237829,105.71758843689072,residential,,False
2239237829,277501411,34.961795432655904,residential,,False
2239237829,11428577859,68.1585290696296,residential,,False
2239237829,2239237824,105.71758843689072,residential,,False
2239237834,1497332702,49.382822970397356,residential,VGP Road,False
2239237834,416016127,44.150683421054524,residential,VGP Road,False
2241055810,330413879,121.89303772649728,residential,,False
2241055860,330413886,67.41271786068076,residential,M.G.R Street,False
2241055860,13909222840,39.31950473542594,secondary,Racecourse Road,True
2241055918,13909222841,84.21910737820473,residential,,False
2241055918,11944753129,178.78196722900415,secondary,Racecourse Road,True
2241058223,256039832,457.2498540192895,residential,,False
2241058223,256039827,377.113108202905,primary,"['Guindy Bridge', 'Anna Salai (Mount Road)']",True
2241058261,6496066206,41.319237123151034,residential,,False
2241058261,364879668,82.46475039319597,residential,,False
2241058261,11033780592,217.61283363394608,residential,,False
2241058288,2241060224,158.3012281515044,residential,,False
2241058288,256029542,59.010253844662145,tertiary,,False
2241058288,247714030,23.4982040188497,tertiary,,False
2241058327,256029528,43.01561589735148,residential,,False
2241058327,256029531,44.46667432538162,residential,,False
2241058327,2241062381,161.93501680301517,residential,,False
2241060224,256029543,60.61823198773745,residential,,False
2241060224,2241058288,158.3012281515044,residential,,False
2241060224,2241062418,169.78738943418543,residential,,False
2241060226,11402837826,100.74081831246464,primary,Sardar Patel Road,True
2241062381,256029530,49.33055915446764,residential,,False
2241062381,256029528,197.35685989332805,residential,,False
2241062381,12741357173,158.7030866223224,residential,,False
2241062381,2241058327,161.93501680301517,residential,,False
2241062385,11402837826,121.57375841688295,residential,,False
2241062385,365987958,79.87403612296816,residential,,False
2241062385,365987958,180.59264952701892,living_street,,False
2241062418,247714177,24.337808719006393,secondary,,False
2241062418,368386147,114.48526033669954,secondary,,False
2241062418,11058030538,134.7811243297757,residential,,False
2241062418,2241060224,169.78738943418543,residential,,False
2241062430,2241062473,82.20277055291379,residential,,False
2241062473,301299956,13.395293576624322,secondary,Velachery Road,True
2241062473,2241062430,82.20277055291379,residential,,False
2241062480,269767181,82.95352487034977,residential,Rangarajapuram 1st Street,False
2241062480,269767075,81.98778743898485,residential,Rangarajapuram 1st Street,False
2241062480,11782227144,41.12679452464237,residential,,False
2241063762,6496965127,24.401781517759467,residential,,False
2241063772,1722523595,103.44556133067783,living_street,,False
2241063790,2241063805,158.91235097096327,tertiary,,False
2241063790,247714023,26.022473055825085,tertiary,,False
2241063790,11058030538,165.90309108474165,residential,,False
2241063800,269766805,7.0672505957747465,residential,North Mada Street,False
